national_industry_code,naics_industry_code,industry_group_code,subsector_code,sector_code,national_industry_desc,naics_industry_desc,industry_group_desc,subsector_desc,sector_desc
487210,48721,4872,487,48-49,"Scenic and Sightseeing Transportation, Water","Scenic and Sightseeing Transportation, Water","Scenic and Sightseeing Transportation, Water",Scenic and Sightseeing Transportation,Transportation and Warehousing
487990,48799,4879,487,48-49,"Scenic and Sightseeing Transportation, Other","Scenic and Sightseeing Transportation, Other","Scenic and Sightseeing Transportation, Other",Scenic and Sightseeing Transportation,Transportation and Warehousing
488111,48811,4881,488,48-49,Air Traffic Control,Airport Operations,Support Activities for Air Transportation,Support Activities for Transportation,Transportation and Warehousing
488119,48811,4881,488,48-49,Other Airport Operations,Airport Operations,Support Activities for Air Transportation,Support Activities for Transportation,Transportation and Warehousing
488190,48819,4881,488,48-49,Other Support Activities for Air Transportation,Other Support Activities for Air Transportation,Support Activities for Air Transportation,Support Activities for Transportation,Transportation and Warehousing
488210,48821,4882,488,48-49,Support Activities for Rail Transportation,Support Activities for Rail Transportation,Support Activities for Rail Transportation,Support Activities for Transportation,Transportation and Warehousing
488310,48831,4883,488,48-49,Port and Harbor Operations,Port and Harbor Operations,Support Activities for Water Transportation,Support Activities for Transportation,Transportation and Warehousing
488320,48832,4883,488,48-49,Marine Cargo Handling,Marine Cargo Handling,Support Activities for Water Transportation,Support Activities for Transportation,Transportation and Warehousing
488330,48833,4883,488,48-49,Navigational Services to Shipping,Navigational Services to Shipping,Support Activities for Water Transportation,Support Activities for Transportation,Transportation and Warehousing
488390,48839,4883,488,48-49,Other Support Activities for Water Transportation,Other Support Activities for Water Transportation,Support Activities for Water Transportation,Support Activities for Transportation,Transportation and Warehousing
488410,48841,4884,488,48-49,Motor Vehicle Towing,Motor Vehicle Towing,Support Activities for Road Transportation,Support Activities for Transportation,Transportation and Warehousing
488490,48849,4884,488,48-49,Other Support Activities for Road Transportation,Other Support Activities for Road Transportation,Support Activities for Road Transportation,Support Activities for Transportation,Transportation and Warehousing
488510,48851,4885,488,48-49,Freight Transportation Arrangement,Freight Transportation Arrangement,Freight Transportation Arrangement,Support Activities for Transportation,Transportation and Warehousing
488991,48899,4889,488,48-49,Packing and Crating,Other Support Activities for Transportation,Other Support Activities for Transportation,Support Activities for Transportation,Transportation and Warehousing
488999,48899,4889,488,48-49,All Other Support Activities for Transportation,Other Support Activities for Transportation,Other Support Activities for Transportation,Support Activities for Transportation,Transportation and Warehousing
491110,49111,4911,491,48-49,Postal Service,Postal Service,Postal Service,Postal Service,Transportation and Warehousing
492110,49211,4921,492,48-49,Couriers and Express Delivery Services,Couriers and Express Delivery Services,Couriers and Express Delivery Services,Couriers and Messengers,Transportation and Warehousing
492210,49221,4922,492,48-49,Local Messengers and Local Delivery,Local Messengers and Local Delivery,Local Messengers and Local Delivery,Couriers and Messengers,Transportation and Warehousing
493110,49311,4931,493,48-49,General Warehousing and Storage,General Warehousing and Storage,Warehousing and Storage,Warehousing and Storage,Transportation and Warehousing
493120,49312,4931,493,48-49,Refrigerated Warehousing and Storage,Refrigerated Warehousing and Storage,Warehousing and Storage,Warehousing and Storage,Transportation and Warehousing
493130,49313,4931,493,48-49,Farm Product Warehousing and Storage,Farm Product Warehousing and Storage,Warehousing and Storage,Warehousing and Storage,Transportation and Warehousing
493190,49319,4931,493,48-49,Other Warehousing and Storage,Other Warehousing and Storage,Warehousing and Storage,Warehousing and Storage,Transportation and Warehousing
511110,51111,5111,511,51,Newspaper Publishers,Newspaper Publishers,"Newspaper, Periodical, Book, and Directory Publishers",Publishing Industries (except Internet),Information
511120,51112,5111,511,51,Periodical Publishers,Periodical Publishers,"Newspaper, Periodical, Book, and Directory Publishers",Publishing Industries (except Internet),Information
511130,51113,5111,511,51,Book Publishers,Book Publishers,"Newspaper, Periodical, Book, and Directory Publishers",Publishing Industries (except Internet),Information
511140,51114,5111,511,51,Directory and Mailing List Publishers,Directory and Mailing List Publishers,"Newspaper, Periodical, Book, and Directory Publishers",Publishing Industries (except Internet),Information
511191,51119,5111,511,51,Greeting Card Publishers,Other Publishers,"Newspaper, Periodical, Book, and Directory Publishers",Publishing Industries (except Internet),Information
511199,51119,5111,511,51,All Other Publishers,Other Publishers,"Newspaper, Periodical, Book, and Directory Publishers",Publishing Industries (except Internet),Information
511210,51121,5112,511,51,Software Publishers,Software Publishers,Software Publishers,Publishing Industries (except Internet),Information
512110,51211,5121,512,51,Motion Picture and Video Production,Motion Picture and Video Production,Motion Picture and Video Industries,Motion Picture and Sound Recording Industries,Information
512120,51212,5121,512,51,Motion Picture and Video Distribution,Motion Picture and Video Distribution,Motion Picture and Video Industries,Motion Picture and Sound Recording Industries,Information
512131,51213,5121,512,51,Motion Picture Theaters (except Drive-Ins),Motion Picture and Video Exhibition,Motion Picture and Video Industries,Motion Picture and Sound Recording Industries,Information
512132,51213,5121,512,51,Drive-In Motion Picture Theaters,Motion Picture and Video Exhibition,Motion Picture and Video Industries,Motion Picture and Sound Recording Industries,Information
512191,51219,5121,512,51,Teleproduction and Other Postproduction Services,Postproduction Services and Other Motion Picture and Video Industries,Motion Picture and Video Industries,Motion Picture and Sound Recording Industries,Information
512199,51219,5121,512,51,Other Motion Picture and Video Industries,Postproduction Services and Other Motion Picture and Video Industries,Motion Picture and Video Industries,Motion Picture and Sound Recording Industries,Information
512230,51223,5122,512,51,Music Publishers,Music Publishers,Sound Recording Industries,Motion Picture and Sound Recording Industries,Information
512240,51224,5122,512,51,Sound Recording Studios,Sound Recording Studios,Sound Recording Industries,Motion Picture and Sound Recording Industries,Information
512250,51225,5122,512,51,Record Production and Distribution,Record Production and Distribution,Sound Recording Industries,Motion Picture and Sound Recording Industries,Information
512290,51229,5122,512,51,Other Sound Recording Industries,Other Sound Recording Industries,Sound Recording Industries,Motion Picture and Sound Recording Industries,Information
515111,51511,5151,515,51,Radio Networks,Radio Broadcasting,Radio and Television Broadcasting,Broadcasting (except Internet),Information
515112,51511,5151,515,51,Radio Stations,Radio Broadcasting,Radio and Television Broadcasting,Broadcasting (except Internet),Information
515120,51512,5151,515,51,Television Broadcasting,Television Broadcasting,Radio and Television Broadcasting,Broadcasting (except Internet),Information
515210,51521,5152,515,51,Cable and Other Subscription Programming,Cable and Other Subscription Programming,Cable and Other Subscription Programming,Broadcasting (except Internet),Information
517311,51731,5173,517,51,Wired Telecommunications Carriers,Wired and Wireless Telecommunications Carriers,Wired and Wireless Telecommunications Carriers,Telecommunications,Information
517312,51731,5173,517,51,Wireless Telecommunications Carriers (except Satellite),Wired and Wireless Telecommunications Carriers,Wired and Wireless Telecommunications Carriers,Telecommunications,Information
517410,51741,5174,517,51,Satellite Telecommunications,Satellite Telecommunications,Satellite Telecommunications,Telecommunications,Information
517911,51791,5179,517,51,Telecommunications Resellers,Other Telecommunications,Other Telecommunications,Telecommunications,Information
517919,51791,5179,517,51,All Other Telecommunications,Other Telecommunications,Other Telecommunications,Telecommunications,Information
518210,51821,5182,518,51,"Data Processing, Hosting, and Related Services","Data Processing, Hosting, and Related Services","Data Processing, Hosting, and Related Services","Data Processing, Hosting, and Related Services",Information
519110,51911,5191,519,51,News Syndicates,News Syndicates,Other Information Services,Other Information Services,Information
519120,51912,5191,519,51,Libraries and Archives,Libraries and Archives,Other Information Services,Other Information Services,Information
519130,51913,5191,519,51,Internet Publishing and Broadcasting and Web Search Portals,Internet Publishing and Broadcasting and Web Search Portals,Other Information Services,Other Information Services,Information
519190,51919,5191,519,51,All Other Information Services,All Other Information Services,Other Information Services,Other Information Services,Information
521110,52111,5211,521,52,Monetary Authorities-Central Bank,Monetary Authorities-Central Bank,Monetary Authorities-Central Bank,Monetary Authorities-Central Bank,Finance and Insurance
522110,52211,5221,522,52,Commercial Banking,Commercial Banking,Depository Credit Intermediation,Credit Intermediation and Related Activities,Finance and Insurance
522120,52212,5221,522,52,Savings Institutions,Savings Institutions,Depository Credit Intermediation,Credit Intermediation and Related Activities,Finance and Insurance
522130,52213,5221,522,52,Credit Unions,Credit Unions,Depository Credit Intermediation,Credit Intermediation and Related Activities,Finance and Insurance
522190,52219,5221,522,52,Other Depository Credit Intermediation,Other Depository Credit Intermediation,Depository Credit Intermediation,Credit Intermediation and Related Activities,Finance and Insurance
522210,52221,5222,522,52,Credit Card Issuing,Credit Card Issuing,Nondepository Credit Intermediation,Credit Intermediation and Related Activities,Finance and Insurance
522220,52222,5222,522,52,Sales Financing,Sales Financing,Nondepository Credit Intermediation,Credit Intermediation and Related Activities,Finance and Insurance
522291,52229,5222,522,52,Consumer Lending,Other Nondepository Credit Intermediation,Nondepository Credit Intermediation,Credit Intermediation and Related Activities,Finance and Insurance
522292,52229,5222,522,52,Real Estate Credit,Other Nondepository Credit Intermediation,Nondepository Credit Intermediation,Credit Intermediation and Related Activities,Finance and Insurance
522293,52229,5222,522,52,International Trade Financing,Other Nondepository Credit Intermediation,Nondepository Credit Intermediation,Credit Intermediation and Related Activities,Finance and Insurance
522294,52229,5222,522,52,Secondary Market Financing,Other Nondepository Credit Intermediation,Nondepository Credit Intermediation,Credit Intermediation and Related Activities,Finance and Insurance
522298,52229,5222,522,52,All Other Nondepository Credit Intermediation,Other Nondepository Credit Intermediation,Nondepository Credit Intermediation,Credit Intermediation and Related Activities,Finance and Insurance
522310,52231,5223,522,52,Mortgage and Nonmortgage Loan Brokers,Mortgage and Nonmortgage Loan Brokers,Activities Related to Credit Intermediation,Credit Intermediation and Related Activities,Finance and Insurance
522320,52232,5223,522,52,"Financial Transactions Processing, Reserve, and Clearinghouse Activities","Financial Transactions Processing, Reserve, and Clearinghouse Activities",Activities Related to Credit Intermediation,Credit Intermediation and Related Activities,Finance and Insurance
522390,52239,5223,522,52,Other Activities Related to Credit Intermediation,Other Activities Related to Credit Intermediation,Activities Related to Credit Intermediation,Credit Intermediation and Related Activities,Finance and Insurance
523110,52311,5231,523,52,Investment Banking and Securities Dealing,Investment Banking and Securities Dealing,Securities and Commodity Contracts Intermediation and Brokerage,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",Finance and Insurance
523120,52312,5231,523,52,Securities Brokerage,Securities Brokerage,Securities and Commodity Contracts Intermediation and Brokerage,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",Finance and Insurance
523130,52313,5231,523,52,Commodity Contracts Dealing,Commodity Contracts Dealing,Securities and Commodity Contracts Intermediation and Brokerage,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",Finance and Insurance
523140,52314,5231,523,52,Commodity Contracts Brokerage,Commodity Contracts Brokerage,Securities and Commodity Contracts Intermediation and Brokerage,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",Finance and Insurance
523210,52321,5232,523,52,Securities and Commodity Exchanges,Securities and Commodity Exchanges,Securities and Commodity Exchanges,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",Finance and Insurance
523910,52391,5239,523,52,Miscellaneous Intermediation,Miscellaneous Intermediation,Other Financial Investment Activities,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",Finance and Insurance
523920,52392,5239,523,52,Portfolio Management,Portfolio Management,Other Financial Investment Activities,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",Finance and Insurance
523930,52393,5239,523,52,Investment Advice,Investment Advice,Other Financial Investment Activities,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",Finance and Insurance
523991,52399,5239,523,52,"Trust, Fiduciary, and Custody Activities",All Other Financial Investment Activities,Other Financial Investment Activities,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",Finance and Insurance
